question,answer
"Năm 2020, dân số xã Ninh Thạnh Lợi A so với dân số xã Ninh Hoà thì ít hơn bao nhiêu người?","Năm 2020, dân số xã Ninh Thạnh Lợi A so với dân số xã Ninh Hoà thì ít hơn 9.584 người."
"So với số trường hợp tử vong vào một ngày trước đó, tỷ lệ tăng số ca tử vong mới ở Mỹ vào ngày 5 tháng 9 là bao nhiêu phần trăm?","0,55%"
Huyện đã xây dựng nhiều hơn nhà tình nghĩa hay nhà 167 cho người nghèo? Chênh lệch là bao nhiêu?,Huyện đã xây dựng nhiều hơn nhà tình thương và nhà 167 cho người nghèo hơn nhà tình nghĩa. Chênh lệch là gần 5.800 căn.
"Giảm số ca tử vong ở Ý đi 10 người, số ca tử vong mới tại Ý là bao nhiêu?",52 - 10 = 42 người
chênh lệch người bị thương sư đoàn 40 ở Panay và đông bắc Negros so với quân đội Nhật là bao nhiêu? ,Chênh lệch người bị thương sư đoàn 40 ở Panay và đông bắc Negros so với quân đội Nhật là 1.025 - 3.300 = -2.275 người
"Theo điều tra dân số Mỹ vào năm 2000, tỉ lệ phần trăm dân số người Hispanic hay Latino cao hơn hay thấp hơn so với tỉ lệ phần trăm dân số người từ hai hoặc nhiều chủng tộc?",Thấp hơn
"Cái nào diễn ra lâu nhất: thời gian từ khi được hạ thủy đến khi hoàn thành, từ khi hoàn thành đến khi bị đánh chìm, hay từ khi bị đánh chìm đến khi chính thức bị loại bỏ?",ERROR
Sự chênh lệch giữa chiều sâu tối thiểu và tối đa của hệ thống sưởi dưới đất là bao nhiêu cm?,5 cm
"Trong năm 2000, tỉ lệ phần trăm người da trắng so với người da đen hay Mỹ gốc Phi trong quận này cao hơn bao nhiêu phần trăm?","83,08%"
Số bàn thắng Lewandowski ghi được trong trận đấu với VfB Stuttgart so với trận đấu với Zenit Saint Petersburg nhiều hơn hay ít hơn?,Nhiều hơn
Dương Kim Sơn đã nhập ngũ và bắt đầu sự nghiệp quân sự của mình vào tuổi bao nhiêu?,Dương Kim Sơn đã nhập ngũ và bắt đầu sự nghiệp quân sự của mình vào tuổi 15.
Đại đoàn 320 đã diệt được bao nhiêu vị trí nhỏ trên đường số 11 Sơn Tây - Trung Hà?,Đại đoàn 320 đã diệt được 9 vị trí nhỏ trên đường số 11 Sơn Tây - Trung Hà.
"Trong các ngành được liệt kê, ngành nào có sự tăng trưởng về tỷ lệ hoàn thành kế hoạch cao nhất so với năm trước?",Ngành thủy sản
"So sánh dân số, số lượng dân số Hispanic hay Latino thuộc một chủng tộc nào chiếm bao nhiêu phần trăm dân số tổng?","2,20%"
Số lượng trung đoàn súng cối cận vệ là bao nhiêu?,1
Số ca nhiễm mới được ghi nhận ở Mỹ và Brazil cộng lại thì bằng bao nhiêu?,Số ca nhiễm mới được ghi nhận ở Mỹ và Brazil cộng lại là 39.356.
Tỉ lệ cá bạc má đánh bắt ở Bình Thuận ít hơn cá nục sồ bao nhiêu phần trăm?,"Tỉ lệ cá bạc má đánh bắt ở Bình Thuận ít hơn cá nục sồ 22,4%"
"Số gia đình sống trong quận ít hơn tổng số dân bao nhiêu?

",679.622 - 166.127 = 513.495
Có bao nhiêu chỉ số mà Hòa Bình nằm trong top 30 tỉnh thành có chỉ số cao nhất?,Có 2 chỉ số mà Hòa Bình nằm trong top 30 tỉnh thành có chỉ số cao nhất là GRDP và GRDP bình quân đầu người.
Trận thắng nào của Napoli có tỉ số cao nhất trong những trận được mô tả?,Trận thắng của Napoli có tỉ số cao nhất là trận thắng 5-0 trước Club Brugge và trận thắng 5-2 trước Legia Warsaw.
Số lượng cơ sở tôn giáo toàn quận là bao nhiêu?,140
Bao nhiêu người trong dân số nói tiếng Ba Tư?,8000 người
"Nếu mỗi hộ gia đình trong quận trung bình có 4 thành viên, thì có bao nhiêu người không được tính trong điều tra dân số năm 2000 so với số người thực tế?",61.236 - (22.171 * 4) = 12.652 người
số ca nhiễm ở Anh cao hay thấp hơn so với Nga?,Số ca nhiễm ở Anh cao hơn so với Nga.
tổng diện tích đất nông nghiệp và đất phi nông nghiệp là bao nhiêu?,"14.188,58 ha"
Lãi suất chiết khấu cơ bản giảm bao nhiêu phần trăm kể từ ngày 31 tháng 7 năm 2018 đến ngày 1 tháng 8 năm 2018?,10%
Tổng số thành phần được đề cập (không bao gồm nước) cho cả SF-2 và SF-2U là bao nhiêu?,6
GDP theo giá hiện hành tăng so với cùng kỳ năm 2011 bao nhiêu phần trăm?,GDP theo giá hiện hành tăng 24% so với cùng kỳ năm 2011.
"Nếu tốc độ tăng trưởng GRDP năm 2021 giảm 0.63% so với năm 2020, tốc độ tăng trưởng GRDP của năm 2020 sẽ là bao nhiêu?",9.26%
Tổng số tập của mùa thứ ba so với mùa đầu tiên tăng thêm bao nhiêu tập phim trên kênh ABC Family? ,"Mùa đầu tiên có 10 tập, sau đó tăng thêm 12 tập, tổng là 22 tập. Mùa thứ ba có 24 tập. Do đó, tổng số tập của mùa thứ ba so với mùa đầu tiên tăng thêm 2 tập phim."
Liệu số ca mới ở Philippines có nhiều hơn số ca mới ở Malaysia?,Không
"Nếu thêm một bài báo nữa được xuất bản vào ngày 1 tháng 1 năm 2010, tổng số bài báo được nhắc đến sẽ là bao nhiêu?",4 bài báo
Loại hộ gia đình nào chiếm tỉ lệ thấp nhất trong tổng số hộ gia đình được khảo sát?,Hộ gia đình có người sống một mình 65 tuổi hoặc lớn tuổi hơn chiếm tỉ lệ thấp nhất trong tổng số hộ gia đình được khảo sát.
Bao nhiêu lần Alaba gia hạn hợp đồng với Bayern München trong khung thời gian được đề cập?,Một lần
Tổng số người ở cả hai cơ Tả trung bộ và Hữu trung bộ là bao nhiêu?,900 người
Có bao nhiêu loại pháo phòng không được đề cập trong đoạn văn?,2
"Phiên bản 11 inch và phiên bản 12,9 inch phiên bản nào có giá cao hơn ?","Phiên bản 12,9 inch có giá cao hơn"
Có bao nhiêu người được phong danh hiệu Quý nhân trong đoạn văn?,5 người
Tỉ lệ đôi vợ chồng sống với nhau là bao nhiêu?,"55,30%"
"Tên lửa Spunik khi ngừng hoạt động, độ cao có đạt hơn 200km so với mực nước biển hay không?",Có
Tính chênh lệch giữa số dự án được đăng ký đầu tư vào năm 2020 và tổng số dự án tới thời điểm hiện tại.,273 - 35 = 238 dự án
"Giữa nhóm có độ tuổi 18 đến 24 và nhóm có độ tuổi 65 tuổi hay già hơn, nhóm nào có tỷ lệ cao hơn?",Nhóm có độ tuổi 18 đến 24 có tỷ lệ cao hơn nhóm có độ tuổi 65 tuổi hay già hơn.
Tổng số các sư đoàn và trung đoàn được nêu trong quân đoàn kỵ binh cận vệ 3 là bao nhiêu?,Tổng số các sư đoàn và trung đoàn được nêu trong quân đoàn kỵ binh cận vệ 3 là 9.
Số diện tích tự nhiên của xã Quế Sơn nhiều hơn số diện tích tự nhiên của thị trấn Kim Sơn bao nhiêu?,"Số diện tích tự nhiên của xã Quế Sơn nhiều hơn số diện tích tự nhiên của thị trấn Kim Sơn là 3.618,4 ha."
Học sinh lớp 12 không đủ điều kiện để tốt nghiệp là bao nhiêu phần trăm,"49,8%"
Người da đen hay Mỹ gốc Phi chiếm bao nhiêu phần trăm dân số?,"2,15%"
"Có bao nhiêu phần trăm người Mỹ gốc Việt làm việc trong ngành quản trị, chuyên nghiệp, hoặc công việc liên quan?","31,5% người Mỹ gốc Việt làm việc trong ngành quản trị, chuyên nghiệp, hoặc công việc liên quan."
"Trong ba bệ, bệ nào có kích thước rộng nhất?",Bệ trước có kích thước rộng nhất.
Phần trăm dân số không phải là da trắng trong quận này là bao nhiêu vào năm 2000?,"1,93%"
Maria Francisca Doroteia Josefa Antónia Gertrudes Rita Joana Efigénia sau cùng có lập gia đình không?,Không
Nếu cộng diện tích tự nhiên của xã Ia Khai và xã Ia Ly thì kết quả là bao nhiêu ha?,"21.362,5 ha"
"Trong tuần lễ phát hành cuối cùng, phim mang về bao nhiêu triệu đô-la Mỹ?",2 triệu đô-la Mỹ
Có bao nhiêu trường mầm non đạt chuẩn quốc gia?,67 trường mầm non
Chủng tộc nào có tỉ lệ dân số cao nhất vào năm 2000?,Người da trắng
Chủng tộc nào có tỷ lệ thấp nhất trong các nhóm được liệt kê năm 2000?,"Chủng tộc có tỷ lệ thấp nhất là người gốc Thái Bình Dương với 0,04%."
"Năng suất bình quân năm 2012 của vụ chiêm xuân so với kế hoạch đầu năm là 99,7%, vậy hiệu suất này cao hơn hay thấp hơn so với vụ mùa?",Thấp hơn
Loại vi phạm nào có tổng số tiền phạt cao hơn giữa giao thông đường bộ và đường thủy tính đến tháng 6 năm 2012?,Giao thông đường bộ có tổng số tiền phạt cao hơn.
Số lượng nước đối tác xuất khẩu được đề cập trong bài viết là bao nhiêu?,5 nước đối tác xuất khẩu được đề cập trong bài viết
SF-2 hay SF-2U có khả năng tạo bọt tốt hơn?,ERROR
Tổng sản lượng cá bạc má ở Bình Thuận từ năm 2003 đến năm 2005 là bao nhiêu phần trăm?,"36,3%"
"Trong các phần trăm của các hộ được nêu ra, phần trăm nào là cao nhất?","52,10%"
Tỷ lệ phần trăm người trên 65 tuổi từ năm 1993 đến 2004 tăng hay giảm?,"Tăng từ 15,8% lên 18,2%"
cỡ hộ trung bình và cỡ gia đình trung bình chênh lệch bao nhiêu?,ERROR
Ichijinsha đã xuất bản bao nhiêu tập truyện tankōbon bắt đầu từ ngày 18 tháng 7 năm 2013 đến ngày 31 tháng 10 năm 2018?,Ichijinsha đã xuất bản mười tập truyện tankōbon từ ngày 18 tháng 7 năm 2013 đến ngày 31 tháng 10 năm 2018.
chênh lệch cân nặng tối thiểu giữa giống ngựa cưỡi thường và ngựa kéo là bao nhiêu?,Chênh lệch cân nặng tối thiểu giữa giống ngựa cưỡi thường và ngựa kéo là 100 kg.
Mật độ đơn vị nhà ở cao hơn hay thấp hơn mật độ dân số trên mỗi dặm vuông?,Mật độ đơn vị nhà ở thấp hơn mật độ dân số trên mỗi dặm vuông.
Mật độ dân số trên một dặm vuông trong quận cao hơn hay thấp hơn so với mật độ trung bình trong các đơn vị nhà ở?,Mật độ dân số trên một dặm vuông trong quận thấp hơn so với mật độ trung bình trong các đơn vị nhà ở.
Reid Barton tăng điểm như thế nào giữa các kì IMO từ năm 1998 đến 2001?,"Reid Barton tăng điểm từ 32 điểm năm 1998 lên 34 điểm năm 1999, 39 điểm năm 2000 và 42 điểm năm 2001."
Tỷ lệ người bị giam giữ của Hoa Kỳ ở thấp hơn hay cao hơn mức 700 trên 100.000 dân số?,Cao hơn
Carlsen có số điểm thấp nhất trong giải nào?,Giải Cờ vua Na Uy lần thứ sáu
tỷ lệ hộ là các cặp vợ chồng sống với nhau cao hay thấp hơn hộ có chủ hộ là nữ không có mặt chồng?,Cao hơn
"Trong 3 hành tinh quá cảnh được tìm thấy bởi các nhiệm vụ Kepler hoặc K2, hành tinh b có số lần bán kính so với trái đất lớn hơn số lần bán kính của hành tinh c bao nhiêu ",0.35
Độ nghiêng của quỹ đạo tên lửa Sputnik là bao nhiêu độ?,"65,10 độ"
 Phần nào của cây có chiều dài tối đa lớn nhất theo mô tả? ,Chùy hoa
Người Khmer hay người Lào chiếm tỷ lệ phần trăm nhiều hơn,Người Khmer chiếm tỷ lệ phần trăm nhiều hơn người Lào
Có bao nhiêu quốc gia được liệt kê là đối tác xuất khẩu chính trong năm 2010?,5 quốc gia
Điểm chuẩn của năm học 2012 - 2013 tăng hay giảm?,Tăng
Xuất khẩu của năm 2010 đạt bao nhiêu tỷ USD?,"7,894 tỷ USD"
Điểm chuẩn của năm học 2012 - 2013 tăng hay giảm?,Tăng
"Từ khi bắt đầu đợt đại tu đầu tiên đến khi được tháo dỡ, có bao nhiêu sự kiện chính diễn ra với Shirk?",Có 9 sự kiện chính diễn ra với Shirk.
Số lượng chiếc T-54 và T-55 được đưa vào biên chế năm 2003 ít hay nhiều hơn năm 2006?,Nhiều hơn
"Từ khi bắt đầu đợt đại tu đầu tiên đến khi được tháo dỡ, có bao nhiêu sự kiện chính diễn ra với Shirk?",Có 9 sự kiện chính diễn ra với Shirk.
Tỉ lệ hộ dân có trẻ em dưới 18 tuổi sống chung với họ chênh lệch bao nhiêu so với hộ dân chỉ có đôi vợ chồng sống với nhau?,"27,8%"
Khu vực nào có số lượng cừu nhiều thứ hai trên thế giới?,Châu Phi
Xuất khẩu của năm 2010 đạt bao nhiêu tỷ USD?,"Xuất khẩu của năm 2010 đạt 7,894 tỷ USD."
Có bao nhiêu quốc gia được liệt kê là đối tác xuất khẩu chính trong năm 2010?,5 quốc gia
Số người da trắng có nhiều hơn tổng số người thuộc các chủng tộc khác không?,Có
Số người da trắng có nhiều hơn tổng số người thuộc các chủng tộc khác không?,Có
Khu vực nào có số lượng cừu nhiều thứ hai trên thế giới?,Châu Phi
Số lượng chiếc T-54 và T-55 được đưa vào biên chế năm 2003 ít hay nhiều hơn năm 2006?,Nhiều hơn
Số người nam trên 100 người nữ là bao nhiêu?,"98,90 nam giới."
"Tính đến 2016, tỉ lệ người trẻ dưới 15 tuổi ở thành thị lớn hơn ở nông thôn bao nhiêu phần trăm? ","3,7%"
"Tính theo thông tin nhân khẩu, tỷ lệ phần trăm hộ có đôi vợ chồng sống với nhau so với tỷ lệ phần trăm hộ không lập gia đình chênh lệch như thế nào?","Chênh lệch tỷ lệ phần trăm hộ có đôi vợ chồng sống với nhau so với tỷ lệ phần trăm hộ không lập gia đình là 34,1%."
Số lượng loại đạn 355mm được sử dụng có nhiều hơn loại đạn 152mm hay không?,Có
Có bao nhiêu phần phim đề cập trong đoạn văn?,Có 4 phần phim được đề cập trong đoạn văn.
Số huy chương vàng mà VĐV đạt được là bao nhiêu?,1
Phần trăm trẻ em dưới 18 tuổi sống trong gia đình và người từ 65 tuổi trở lên sống một mình cộng lại chiếm bao nhiêu phần trăm?,"51,7%"
"Trong các cá nhân được đề cập, có bao nhiêu người là người Mỹ?",2 người Mỹ
